bitsum (V)_X,bitsum (V)_Y
3.62863144820529e-08,0.28818359375
3.628752657189183e-08,0.28818359375
3.628893352723979e-08,0.28818359375
3.628999999999688e-08,0.28818359375
3.62912731300781e-08,0.28818359375
3.629241254138726e-08,0.28818359375
3.629360741525694e-08,0.28818359375
3.629430370762691e-08,0.28818359375
3.629499999999688e-08,0.28818359375
3.629639258473682e-08,0.28818359375
3.629740110339089e-08,0.28818359375
3.629871837577033e-08,0.28818359375
3.629999999999688e-08,0.28818359375
3.630125226429027e-08,0.28818359375
3.630325365508607e-08,0.28818359375
3.630412682754147e-08,0.28818359375
3.630499999999688e-08,0.28818359375
3.63066612034853e-08,0.28818359375
3.630833060174109e-08,0.28818359375
3.630999999999688e-08,0.28818359375
3.631186146217894e-08,0.28818359375
3.63134307310879e-08,0.28818359375
3.631421536554239e-08,0.28818359375
3.631499999999687e-08,0.28818359375
3.63165431890546e-08,0.28818359375
3.631766367916424e-08,0.28818359375
3.631898599849423e-08,0.28818359375
3.631999999999687e-08,0.28818359375
3.632131699706517e-08,0.28818359375
3.632286671959483e-08,0.28818359375
3.632393335979585e-08,0.28818359375
3.632499999999687e-08,0.28818359375
3.632690039798321e-08,0.28818359375
3.632842506820316e-08,0.28818359375
3.632999999999687e-08,0.28818359375
3.633155360761718e-08,0.28818359375
3.633315974654339e-08,0.28818359375
3.633407987327013e-08,0.28818359375
3.633499999999687e-08,0.28818359375
3.63360084050882e-08,0.28818359375
3.633703039134893e-08,0.28818359375
3.633823049593154e-08,0.28818359375
3.63391152479642e-08,0.28818359375
3.633999999999687e-08,0.28818359375
3.634124791463439e-08,0.28818359375
3.63426063351445e-08,0.28818359375
3.63437600019615e-08,0.28818359375
3.634499999999687e-08,0.28818359375
3.634649261921551e-08,0.28818359375
3.634799798345432e-08,0.28818359375
3.634899899172559e-08,0.28818359375
3.634999999999687e-08,0.28818359375
3.63509251230123e-08,0.28818359375
3.635197178138447e-08,0.28818359375
3.635296058118315e-08,0.28818359375
3.635398029059001e-08,0.28818359375
3.635499999999687e-08,0.28818359375
3.635607347871018e-08,0.28818359375
3.635745871724916e-08,0.28818359375
3.635884976154048e-08,0.28818359375
3.635999999999687e-08,0.28818359375
3.636119898128819e-08,0.28818359375
3.636243057245941e-08,0.28818359375
3.636386557976439e-08,0.28818359375
3.636499999999687e-08,0.28818359375
3.636651348677843e-08,0.28818359375
3.636817035890772e-08,0.28818359375
3.636908517945229e-08,0.28818359375
3.636999999999686e-08,0.28818359375
3.637115797797614e-08,0.28818359375
3.63721816588798e-08,0.28818359375
3.637350793195096e-08,0.28818359375
3.637425396597391e-08,0.28818359375
3.637499999999686e-08,0.28818359375
3.637631592135031e-08,0.28818359375
3.637781404646084e-08,0.28818359375
3.637890702322885e-08,0.28818359375
3.637999999999686e-08,0.28818359375
3.638145930933295e-08,0.28818359375
3.638289020777479e-08,0.28818359375
3.638394510388583e-08,0.28818359375
3.638499999999686e-08,0.28818359375
3.638631731615726e-08,0.28818359375
3.638761821689444e-08,0.28818359375
3.638880910844565e-08,0.28818359375
3.638999999999686e-08,0.28818359375
3.639117430466586e-08,0.28818359375
3.639241626940724e-08,0.28818359375
3.639380962707931e-08,0.28818359375
3.639499999999686e-08,0.28818359375
3.639661776703107e-08,0.28818359375
3.639844520091972e-08,0.28818359375
3.639999999999686e-08,0.28818359375
3.640204648670739e-08,0.28818359375
3.640352324335212e-08,0.28818359375
3.640499999999686e-08,0.28818359375
3.640689881466318e-08,0.28818359375
3.640872913774367e-08,0.28818359375
3.640999999999686e-08,0.28818359375
3.641156839501445e-08,0.28818359375
3.641278916423844e-08,0.28818359375
3.641389458211765e-08,0.28818359375
3.641499999999686e-08,0.28818359375
3.641624429057887e-08,0.28818359375
3.641813635975232e-08,0.28818359375
3.641906817987459e-08,0.28818359375
3.641999999999685e-08,0.28818359375
3.642158279594279e-08,0.28818359375
3.642287250687157e-08,0.28818359375
3.642499999999685e-08,0.28818359375
3.642685186709329e-08,0.28818359375
3.642842593354507e-08,0.28818359375
3.642999999999685e-08,0.28818359375
3.643143820631668e-08,0.28818359375
3.643261490806373e-08,0.28818359375
3.643380745403029e-08,0.28818359375
3.643440372701357e-08,0.28818359375
3.643499999999685e-08,0.28818359375
3.643619254596342e-08,0.28818359375
3.643730108031456e-08,0.28818359375
3.643847469765355e-08,0.28818359375
3.643999999999685e-08,0.28818359375
3.644123874088515e-08,0.28818359375
3.6442513478999e-08,0.28818359375
3.644375673949793e-08,0.28818359375
3.644499999999685e-08,0.28818359375
3.64467493895207e-08,0.28818359375
3.644804683054322e-08,0.28818359375
3.64491285489213e-08,0.28818359375
3.644999999999685e-08,0.28818359375
3.645101070362992e-08,0.28818359375
3.645241984222179e-08,0.28818359375
3.645356532244188e-08,0.28818359375
3.645428266121936e-08,0.28818359375
3.645499999999685e-08,0.28818359375
3.645623742464772e-08,0.28818359375
3.645731087419205e-08,0.28818359375
3.645865543709445e-08,0.28818359375
3.645932771854565e-08,0.28818359375
3.645999999999685e-08,0.28818359375
3.646129753973526e-08,0.28818359375
3.646255120962551e-08,0.28818359375
3.646388702364423e-08,0.28818359375
3.646499999999685e-08,0.28818359375
3.646622315232207e-08,0.28818359375
3.646755387206943e-08,0.28818359375
3.646886226735796e-08,0.28818359375
3.64694311336774e-08,0.28818359375
3.646999999999685e-08,0.28818359375
3.647113773263574e-08,0.28818359375
3.647217207209936e-08,0.28818359375
3.647336012596616e-08,0.28818359375
3.647499999999684e-08,0.28818359375
3.647636668318455e-08,0.28818359375
3.647798787237686e-08,0.28818359375
3.647899393618685e-08,0.28818359375
3.647999999999684e-08,0.28818359375
3.648198816223331e-08,0.28818359375
3.648343090547251e-08,0.28818359375
3.648499999999684e-08,0.28818359375
3.648635853881306e-08,0.28818359375
3.648750994198686e-08,0.28818359375
3.64887589860465e-08,0.28818359375
3.648937949302167e-08,0.28818359375
3.648999999999684e-08,0.28818359375
3.649124101394718e-08,0.28818359375
3.649230165004889e-08,0.28818359375
3.64936768577054e-08,0.28818359375
3.649499999999684e-08,0.28818359375
3.649639616517396e-08,0.28818359375
3.649836373901272e-08,0.28818359375
3.649918186950478e-08,0.28818359375
3.649999999999684e-08,0.28818359375
3.650100963660135e-08,0.28818359375
3.65023009275962e-08,0.28818359375
3.650365046379652e-08,0.28818359375
3.650499999999684e-08,0.28818359375
3.650652938464424e-08,0.28818359375
3.650828481438425e-08,0.28818359375
3.650914240719055e-08,0.28818359375
3.650999999999684e-08,0.28818359375
3.651139541527066e-08,0.28818359375
3.651259899202138e-08,0.28818359375
3.65137994960091e-08,0.28818359375
3.651499999999684e-08,0.28818359375
3.651644854126478e-08,0.28818359375
3.651854920480018e-08,0.28818359375
3.651999999999684e-08,0.28818359375
3.652174491942245e-08,0.28818359375
3.652337870972164e-08,0.28818359375
3.652499999999683e-08,0.28818359375
3.652501250002084e-08,0.28818359375
3.652503750006884e-08,0.288203613319689
3.652508750016484e-08,0.2882436524590656
3.652518750035684e-08,0.2883237307378189
3.652538750074085e-08,0.2884838872953251
3.652566474655677e-08,0.288705900546351
3.652610599245934e-08,0.2890592419917684
3.652675094994565e-08,0.2895757118538566
3.652705421650826e-08,0.2898185620309432
3.652726441017304e-08,0.2899868811765679
3.652740677226347e-08,0.290100882069301
3.652751037490643e-08,0.2901838451232347
3.652759020559249e-08,0.2902477720398012
3.652765454824553e-08,0.2902992964299345
3.652769698312499e-08,0.2903332774857524
3.652773975631389e-08,0.290367529453426
3.652779831506585e-08,0.290414422204013
3.652787298881687e-08,0.2904742195437026
3.652796573187699e-08,0.2905484864473136
3.652808295149098e-08,0.2906423537163252
3.652824243584747e-08,0.2907700657986698
3.652844195338603e-08,0.2909298357025953
3.652870252687292e-08,0.2911384980651491
3.652904986263986e-08,0.291416638034768
3.652948558949915e-08,0.291765559933804
3.652999999999683e-08,0.2921774902151559
3.653001250002083e-08,0.2921875
3.653003750006884e-08,0.2921875
3.653008750016484e-08,0.2921875
3.653018750035684e-08,0.2921875
3.653038750074085e-08,0.2921875
3.653066675057459e-08,0.2921875
3.653109641363558e-08,0.2921875
3.653173483702205e-08,0.2921875
3.653266771975562e-08,0.2921875
3.653390067318821e-08,0.2921875
3.653499999999683e-08,0.2921875
3.653638444811631e-08,0.2921875
3.653779886509949e-08,0.2921875
3.653889943254816e-08,0.2921875
3.653999999999683e-08,0.2921875
3.654154488740479e-08,0.2921875
3.654338260446843e-08,0.2921875
3.654419130223264e-08,0.2921875
3.654499999999683e-08,0.2921875
3.654600546526849e-08,0.2921875
3.654704266027297e-08,0.2921875
3.654816829381524e-08,0.2921875
3.654908414690604e-08,0.2921875
3.654999999999683e-08,0.2921875
3.65507035889776e-08,0.2921875
3.655211076693914e-08,0.2921875
3.655329984358708e-08,0.2921875
3.655499999999683e-08,0.2921875
3.655687942479578e-08,0.2921875
3.655851993580209e-08,0.2921875
3.655999999999683e-08,0.2921875
3.656210783179193e-08,0.2921875
3.656355391589438e-08,0.2921875
3.656499999999683e-08,0.2921875
3.656612669846686e-08,0.2921875
3.656734378842964e-08,0.2921875
3.656847715721549e-08,0.2921875
3.656923857860616e-08,0.2921875
3.656999999999683e-08,0.2921875
3.657112227622303e-08,0.2921875
3.657286194897421e-08,0.2921875
3.657393097448552e-08,0.2921875
3.657499999999683e-08,0.2921875
3.657627704500554e-08,0.2921875
3.657755499804555e-08,0.2921875
3.657877749902119e-08,0.2921875
3.657999999999682e-08,0.2921875
3.658162089872051e-08,0.2921875
3.658332081441311e-08,0.2921875
3.658416040720496e-08,0.2921875
3.658499999999682e-08,0.2921875
3.65861703514746e-08,0.2921875
3.658720626641486e-08,0.2921875
3.658858640520761e-08,0.2921875
3.658999999999682e-08,0.2921875
3.659126419009828e-08,0.2921875
3.659311442328446e-08,0.2921875
3.659405721164064e-08,0.2921875
3.659499999999682e-08,0.2921875
3.659666216846568e-08,0.2921875
3.659797440003014e-08,0.2921875
3.659999999999682e-08,0.2921875
3.660190777352724e-08,0.2921875
3.660345388676202e-08,0.2921875
3.660499999999682e-08,0.2921875
3.660665617454206e-08,0.2921875
3.660781958448146e-08,0.2921875
3.660890979223913e-08,0.2921875
3.660999999999682e-08,0.2921875
3.66111185656045e-08,0.2921875
3.661238066276267e-08,0.2921875
3.661364306306396e-08,0.2921875
3.661432153153039e-08,0.2921875
3.661499999999682e-08,0.2921875
3.66161202476677e-08,0.2921875
3.661727540205764e-08,0.2921875
3.661863770102723e-08,0.2921875
3.661999999999682e-08,0.2921875
3.662183977900467e-08,0.2921875
3.662325150056825e-08,0.2921875
3.662412575028253e-08,0.2921875
3.662499999999682e-08,0.2921875
3.662598822741662e-08,0.2921875
3.662711037709374e-08,0.2921875
3.662861631455152e-08,0.2921875
3.662930815727417e-08,0.2921875
3.662999999999681e-08,0.2921875
3.663138368544211e-08,0.2921875
3.663250369819617e-08,0.2921875
3.663395079204959e-08,0.2921875
3.663499999999681e-08,0.2921875
3.663626256287091e-08,0.2921875
3.663779294014042e-08,0.2921875
3.663889647006862e-08,0.2921875
3.663999999999681e-08,0.2921875
3.66414946604623e-08,0.2921875
3.664272763120255e-08,0.2921875
3.664386381559969e-08,0.2921875
3.664499999999681e-08,0.2921875
3.664608971936065e-08,0.2921875
3.664750323130531e-08,0.2921875
3.664876476888237e-08,0.2921875
3.664999999999681e-08,0.2921875
3.665180644871131e-08,0.2921875
3.66532548858021e-08,0.2921875
3.665499999999681e-08,0.2921875
3.665647945506225e-08,0.2921875
3.665834999785461e-08,0.2921875
3.665999999999681e-08,0.2921875
3.666186373352169e-08,0.2921875
3.666342138863218e-08,0.2921875
3.666499999999681e-08,0.2921875
3.666618474331115e-08,0.2921875
3.666750940079725e-08,0.2921875
3.666893927385706e-08,0.2921875
3.666999999999681e-08,0.2921875
3.667125317163771e-08,0.2921875
3.667250340691377e-08,0.2921875
3.667393869230498e-08,0.2921875
3.667499999999681e-08,0.2921875
3.667623678101088e-08,0.2921875
3.667797880675253e-08,0.2921875
3.667898940337467e-08,0.2921875
3.667999999999681e-08,0.2921875
3.668137003624512e-08,0.2921875
3.66827347799514e-08,0.2921875
3.66838673899741e-08,0.2921875
3.668443369498545e-08,0.2921875
3.66849999999968e-08,0.2921875
3.668613261001951e-08,0.2921875
3.668719371170848e-08,0.2921875
3.668831233960239e-08,0.2921875
3.668915616979959e-08,0.2921875
3.66899999999968e-08,0.2921875
3.669115441383659e-08,0.2921875
3.669265509849099e-08,0.2921875
3.66938275492439e-08,0.2921875
3.66949999999968e-08,0.2921875
3.66967927206084e-08,0.2921875
3.669825723269043e-08,0.2921875
3.66999999999968e-08,0.2921875
3.670137612526011e-08,0.2921875
3.670258023357164e-08,0.2921875
3.670384599064949e-08,0.2921875
3.670442299532314e-08,0.2921875
3.67049999999968e-08,0.2921875
3.670615400934412e-08,0.2921875
3.670715845546639e-08,0.2921875
3.670843526156975e-08,0.2921875
3.67099999999968e-08,0.2921875
3.67113061623366e-08,0.2921875
3.671316833397036e-08,0.2921875
3.671408416698358e-08,0.2921875
3.67149999999968e-08,0.2921875
3.671683166602324e-08,0.2921875
3.67182547310024e-08,0.2921875
3.67199999999968e-08,0.2921875
3.672136080568483e-08,0.2921875
3.672240597538406e-08,0.2921875
3.672357324348968e-08,0.2921875
3.672428662174324e-08,0.2921875
3.67249999999968e-08,0.2921875
3.672617158815057e-08,0.2921875
3.672721797901991e-08,0.2921875
3.672875202788308e-08,0.2921875
3.67299999999968e-08,0.2921875
3.673137670285971e-08,0.2921875
3.673265783944979e-08,0.2921875
3.673394346260234e-08,0.2921875
3.673499999999679e-08,0.2921875
3.673665797479936e-08,0.2921875
3.673828590320806e-08,0.2921875
3.673914295160243e-08,0.2921875
3.673999999999679e-08,0.2921875
3.674098459756354e-08,0.2921875
3.674206477258162e-08,0.2921875
3.674308681979241e-08,0.2921875
3.67440434098946e-08,0.2921875
3.674499999999679e-08,0.2921875
3.674615351933988e-08,0.2921875
3.674747371077891e-08,0.2921875
3.674873685538785e-08,0.2921875
3.674999999999679e-08,0.2921875
3.675199681765913e-08,0.2921875
3.675323382571417e-08,0.2921875
3.675499999999679e-08,0.2921875
3.675723424343788e-08,0.2921875
3.675861712171733e-08,0.2921875
3.675999999999679e-08,0.2921875
3.676180502790681e-08,0.2921875
3.676308817343097e-08,0.2921875
3.676404408671388e-08,0.2921875
3.676499999999679e-08,0.2921875
3.676640825033363e-08,0.2921875
3.676783857271676e-08,0.2921875
3.676891928635677e-08,0.2921875
3.676999999999679e-08,0.2921875
3.677192171771455e-08,0.2921875
3.677360318735085e-08,0.2921875
3.677499999999679e-08,0.2921875
3.677703147458892e-08,0.2921875
3.677851573729286e-08,0.2921875
3.677999999999679e-08,0.2921875
3.678125929843368e-08,0.2921875
3.678262213927023e-08,0.2921875
3.678380825879834e-08,0.2921875
3.678499999999679e-08,0.2921875
3.678629709534779e-08,0.2921875
3.678756389028448e-08,0.2921875
3.678878194514063e-08,0.2921875
3.678999999999678e-08,0.2921875
3.679175641050972e-08,0.2921875
3.679315581162909e-08,0.2921875
3.679407790581294e-08,0.2921875
3.679499999999678e-08,0.2921875
3.679648375796322e-08,0.2921875
3.679823299721854e-08,0.2921875
3.679911649860766e-08,0.2921875
3.679999999999678e-08,0.2921875
3.680067981928415e-08,0.2921875
3.680155551098636e-08,0.2921875
3.680286492032638e-08,0.2921875
3.680393246016158e-08,0.2921875
3.680499999999678e-08,0.2921875
3.680626093423101e-08,0.2921875
3.680805604956339e-08,0.2921875
3.680902802478009e-08,0.2921875
3.680999999999678e-08,0.2921875
3.681194395043017e-08,0.2921875
3.681331620117465e-08,0.2921875
3.681499999999678e-08,0.2921875
3.681687337884916e-08,0.2921875
3.681872487027141e-08,0.2921875
3.681999999999678e-08,0.2921875
3.682164036505415e-08,0.2921875
3.682280929547723e-08,0.2921875
3.682390464773701e-08,0.2921875
3.682499999999678e-08,0.2921875
3.682611125925656e-08,0.2921875
3.68277716922979e-08,0.2921875
3.682905469753009e-08,0.2921875
3.682999999999678e-08,0.2921875
3.683112674748233e-08,0.2921875
3.68322576399455e-08,0.2921875
3.683376256225765e-08,0.2921875
3.683499999999678e-08,0.2921875
3.683660902216471e-08,0.2921875
3.683822597013656e-08,0.2921875
3.683911298506667e-08,0.2921875
3.683999999999677e-08,0.2921875
3.684102735046696e-08,0.2921875
3.684210376353805e-08,0.2921875
3.684359198556693e-08,0.2921875
3.684429599278185e-08,0.2921875
3.684499999999677e-08,0.2921875
3.684640801442663e-08,0.2921875
3.684750820328831e-08,0.2921875
3.684883136371159e-08,0.2921875
3.684999999999677e-08,0.2921875
3.685120090759365e-08,0.2921875
3.685256983666299e-08,0.2921875
3.685378491832988e-08,0.2921875
3.685499999999677e-08,0.2921875
3.68567549375694e-08,0.2921875
3.685801186569679e-08,0.2921875
3.685903893315785e-08,0.2921875
3.685999999999677e-08,0.2921875
3.686103624419771e-08,0.2921875
3.686245616183156e-08,0.2921875
3.686361741997247e-08,0.2921875
3.686430870998462e-08,0.2921875
3.686499999999677e-08,0.2921875
3.686621377069789e-08,0.2921875
3.686739602563508e-08,0.2921875
3.686869801281593e-08,0.2921875
3.686999999999677e-08,0.2921875
3.687133987362396e-08,0.2921875
3.68734428498542e-08,0.2921875
3.687499999999677e-08,0.2921875
3.687679300473076e-08,0.2921875
3.687820270405054e-08,0.2921875
3.687910135202365e-08,0.2921875
3.687999999999677e-08,0.2921875
3.688110437428613e-08,0.2921875
3.688253419890314e-08,0.2921875
3.688362602531921e-08,0.2921875
3.688431301265799e-08,0.2921875
3.688499999999677e-08,0.2921875
3.688609112023519e-08,0.2921875
3.688740868768728e-08,0.2921875
3.688870434384202e-08,0.2921875
3.688935217191939e-08,0.2921875
3.688999999999677e-08,0.2921875
3.689129565615151e-08,0.2921875
3.689247352873094e-08,0.2921875
3.689373676436385e-08,0.2921875
3.689499999999676e-08,0.2921875
3.689620570234387e-08,0.2921875
3.689726319684334e-08,0.2921875
3.689843194770286e-08,0.2921875
3.689921597384981e-08,0.2921875
3.689999999999676e-08,0.2921875
3.690134692428059e-08,0.2921875
3.690251475695823e-08,0.2921875
3.69037573784775e-08,0.2921875
3.690499999999676e-08,0.2921875
3.690652721229872e-08,0.2921875
3.690853993564796e-08,0.2921875
3.690999999999676e-08,0.2921875
3.691217740676081e-08,0.2921875
3.691358870337878e-08,0.2921875
3.691499999999676e-08,0.2921875
3.691639472358915e-08,0.2921875
3.691748652665596e-08,0.2921875
3.691866399492202e-08,0.2921875
3.691933199745939e-08,0.2921875
3.691999999999676e-08,0.2921875
3.692129604254969e-08,0.2921875
3.692244980188943e-08,0.2921875
3.692372490094309e-08,0.2921875
3.692499999999676e-08,0.2921875
3.692651340654284e-08,0.2921875
3.692848454569939e-08,0.2921875
3.692999999999676e-08,0.2921875
3.693213199681454e-08,0.2921875
3.693356599840565e-08,0.2921875
3.693499999999676e-08,0.2921875
3.693648107158605e-08,0.2921875
3.69376304452793e-08,0.2921875
3.693879917784623e-08,0.2921875
3.693999999999676e-08,0.2921875
3.694154943114252e-08,0.2921875
3.694276607069902e-08,0.2921875
3.694388303534789e-08,0.2921875
3.694499999999676e-08,0.2921875
3.694637260993767e-08,0.2921875
3.694771924201441e-08,0.2921875
3.694906433605637e-08,0.2921875
3.694999999999675e-08,0.2921875
3.695187132787753e-08,0.2921875
3.695369048542001e-08,0.2921875
3.695499999999675e-08,0.2921875
3.695654943033098e-08,0.2921875
3.695802069222177e-08,0.2921875
3.69591508118755e-08,0.2921875
3.695999999999675e-08,0.2921875
3.696133761614721e-08,0.2921875
3.696241756517749e-08,0.2921875
3.696370878258712e-08,0.2921875
3.696499999999675e-08,0.2921875
3.696635752704856e-08,0.2921875
3.696806296823332e-08,0.2921875
3.696903148411504e-08,0.2921875
3.696999999999675e-08,0.2921875
3.697148130195593e-08,0.2921875
3.697315192965704e-08,0.2921875
3.69740759648269e-08,0.2921875
3.697499999999675e-08,0.2921875
3.69759334495212e-08,0.2921875
3.697697405473694e-08,0.2921875
3.697798715137446e-08,0.2921875
3.69789935756856e-08,0.2921875
3.697999999999675e-08,0.2921875
3.698109436404691e-08,0.2921875
3.698250165149755e-08,0.2921875
3.698394118377821e-08,0.2921875
3.698499999999675e-08,0.2921875
3.698621879249432e-08,0.2921875
3.698746450030556e-08,0.2921875
3.698893635191314e-08,0.2921875
3.698999999999675e-08,0.2921875
3.699156794919762e-08,0.2921875
3.699322821658541e-08,0.2921875
3.699411410829108e-08,0.2921875
3.699499999999675e-08,0.2921875
3.699616429139401e-08,0.2921875
3.69971875134251e-08,0.2921875
3.699851553844849e-08,0.2921875
3.699925776922261e-08,0.2921875
3.699999999999674e-08,0.2921875
3.700077478544925e-08,0.2921875
3.700232435635425e-08,0.2921875
3.700356498127556e-08,0.2921875
3.700499999999674e-08,0.2921875
3.700682277785818e-08,0.2921875
3.700830254829353e-08,0.2921875
3.700999999999674e-08,0.2921875
3.701193009299262e-08,0.2921875
3.70137022355211e-08,0.2921875
3.701499999999674e-08,0.2921875
3.701609163809209e-08,0.2921875
3.701719843624064e-08,0.2921875
3.701846275745394e-08,0.2921875
3.701923137872534e-08,0.2921875
3.701999999999674e-08,0.2921875
3.702120632054701e-08,0.2921875
3.702269372449397e-08,0.2921875
3.70238531122574e-08,0.2921875
3.702499999999674e-08,0.2921875
3.702501250002083e-08,0.2921875
3.702503750006902e-08,0.2922075195698375
3.702508750016539e-08,0.2922475587095109
3.702518750035814e-08,0.2923276369888574
3.702538750074363e-08,0.2924877935475508
3.702566794525945e-08,0.29271236825749
3.702609693594989e-08,0.2930558959588141
3.702688167277129e-08,0.2936842984915806
3.702721843066833e-08,0.2939539679013178
3.702745300504839e-08,0.2941418106665986
3.702760857759832e-08,0.2942663902476014
3.702772486907319e-08,0.2943595142802046
3.702780092694524e-08,0.294420419998061
3.702787252731006e-08,0.2944777562276988
3.702794695430654e-08,0.2945373559709731
3.702807587222775e-08,0.2946405910250712
3.702824176480924e-08,0.2947734346938439
3.702850777075251e-08,0.2949864472655991
3.702891281730816e-08,0.2953108009527465
3.702940051248409e-08,0.2957013381053445
3.702970025624042e-08,0.2959413672852131
3.702999999999674e-08,0.2961813964650817
3.703001250002083e-08,0.2961914062500001
3.703003750006902e-08,0.2961914062500001
3.703008750016539e-08,0.2961914062500001
3.703018750035814e-08,0.2961914062500001
3.703038750074363e-08,0.2961914062500001
3.70306583974714e-08,0.2961914062500001
3.703108836624943e-08,0.2961914062500001
3.703188811868841e-08,0.2961914062500001
3.703287002399432e-08,0.2961914062500001
3.703407488029986e-08,0.2961914062500001
3.703499999999674e-08,0.2961914062500001
3.703621100838956e-08,0.2961914062500001
3.703754213451688e-08,0.2961914062500001
3.703877106725681e-08,0.2961914062500001
3.703999999999674e-08,0.2961914062500001
3.704186107541179e-08,0.2961914062500001
3.704365769268993e-08,0.2961914062500001
3.704499999999674e-08,0.2961914062500001
3.704691687482511e-08,0.2961914062500001
3.704845843741092e-08,0.2961914062500001
3.704999999999674e-08,0.2961914062500001
3.70507195817419e-08,0.2961914062500001
3.705214529458204e-08,0.2961914062500001
3.705374028406467e-08,0.2961914062500001
3.705499999999673e-08,0.2961914062500001
3.705630197862258e-08,0.2961914062500001
3.70576108891214e-08,0.2961914062500001
3.705880544455907e-08,0.2961914062500001
3.705999999999673e-08,0.2961914062500001
3.706149435951807e-08,0.2961914062500001
3.706328462368869e-08,0.2961914062500001
3.706414231184272e-08,0.2961914062500001
3.706499999999673e-08,0.2961914062500001
3.706635276481524e-08,0.2961914062500001
3.70678740020751e-08,0.2961914062500001
3.706893700103592e-08,0.2961914062500001
3.706999999999673e-08,0.2961914062500001
3.707170120582e-08,0.2961914062500001
3.707323807287549e-08,0.2961914062500001
3.707499999999673e-08,0.2961914062500001
3.707627004187758e-08,0.2961914062500001
3.707761586582208e-08,0.2961914062500001
3.707880793290941e-08,0.2961914062500001
3.707999999999673e-08,0.2961914062500001
3.708155406398413e-08,0.2961914062500001
3.708295841345064e-08,0.2961914062500001
3.708397920672368e-08,0.2961914062500001
3.708499999999673e-08,0.2961914062500001
3.708619706423114e-08,0.2961914062500001
3.7087728491746e-08,0.2961914062500001
3.708886424587136e-08,0.2961914062500001
3.708999999999673e-08,0.2961914062500001
3.709173872774763e-08,0.2961914062500001
3.709319172541747e-08,0.2961914062500001
3.70940958627071e-08,0.2961914062500001
3.709499999999673e-08,0.2961914062500001
3.709608781747114e-08,0.2961914062500001
3.70976602990919e-08,0.2961914062500001
3.70987911193429e-08,0.2961914062500001
3.709999999999673e-08,0.2961914062500001
3.710175276463704e-08,0.2961914062500001
3.710304517116785e-08,0.2961914062500001
3.710402258558229e-08,0.2961914062500001
3.710499999999672e-08,0.2961914062500001
3.710626841038751e-08,0.2961914062500001
3.710806625842829e-08,0.2961914062500001
3.710903312921251e-08,0.2961914062500001
3.710999999999672e-08,0.2961914062500001
3.711123576730972e-08,0.2961914062500001
3.71128394148262e-08,0.2961914062500001
3.711406268854448e-08,0.2961914062500001
3.711499999999672e-08,0.2961914062500001
3.711630534373713e-08,0.2961914062500001
3.711754736883025e-08,0.2961914062500001
3.711870485888592e-08,0.2961914062500001
3.711999999999672e-08,0.2961914062500001
3.712128745834787e-08,0.2961914062500001
3.712269979765359e-08,0.2961914062500001
3.712384989882515e-08,0.2961914062500001
3.712499999999672e-08,0.2961914062500001
3.712674219501129e-08,0.2961914062500001
3.71281737916641e-08,0.2961914062500001
3.712999999999672e-08,0.2961914062500001
3.713139739521422e-08,0.2961914062500001
3.713254444439536e-08,0.2961914062500001
3.713379839624264e-08,0.2961914062500001
3.713439919811968e-08,0.2961914062500001
3.713499999999672e-08,0.2961914062500001
3.713620160375079e-08,0.2961914062500001
3.71371774701639e-08,0.2961914062500001
3.713846260543297e-08,0.2961914062500001
3.713999999999672e-08,0.2961914062500001
3.714123446615215e-08,0.2961914062500001
3.714309359061419e-08,0.2961914062500001
3.714404679530545e-08,0.2961914062500001
3.714499999999672e-08,0.2961914062500001
3.714690640937925e-08,0.2961914062500001
3.714827951828994e-08,0.2961914062500001
3.714999999999672e-08,0.2961914062500001
3.715131241240945e-08,0.2961914062500001
3.715232364493309e-08,0.2961914062500001
3.715342355676459e-08,0.2961914062500001
3.715421177838065e-08,0.2961914062500001
3.715499999999672e-08,0.2961914062500001
3.715607420814311e-08,0.2961914062500001
3.715709249328406e-08,0.2961914062500001
3.715874221185215e-08,0.2961914062500001
3.715937110592443e-08,0.2961914062500001
3.715999999999671e-08,0.2961914062500001
3.716125778814128e-08,0.2961914062500001
3.716235131457699e-08,0.2961914062500001
3.716353952973582e-08,0.2961914062500001
3.716499999999671e-08,0.2961914062500001
3.71663664998262e-08,0.2961914062500001
3.716801717311234e-08,0.2961914062500001
3.716900858655452e-08,0.2961914062500001
3.716999999999671e-08,0.2961914062500001
3.717091078256361e-08,0.2961914062500001
3.717194610791414e-08,0.2961914062500001
3.717295320055132e-08,0.2961914062500001
3.717397660027402e-08,0.2961914062500001
3.717499999999671e-08,0.2961914062500001
3.717613764977851e-08,0.2961914062500001
3.717771410555443e-08,0.2961914062500001
3.717885705277557e-08,0.2961914062500001
3.717999999999671e-08,0.2961914062500001
3.718131153263785e-08,0.2961914062500001
3.718260337538332e-08,0.2961914062500001
3.718380168769001e-08,0.2961914062500001
3.718499999999671e-08,0.2961914062500001
3.718664498493305e-08,0.2961914062500001
3.718818865727102e-08,0.2961914062500001
3.718909432863387e-08,0.2961914062500001
3.718999999999671e-08,0.2961914062500001
3.719119472825048e-08,0.2961914062500001
3.719226248594216e-08,0.2961914062500001
3.719358780993249e-08,0.2961914062500001
3.719499999999671e-08,0.2961914062500001
3.719638270860789e-08,0.2961914062500001
3.719834962785892e-08,0.2961914062500001
