I_DAC_diff (A)_X,I_DAC_diff (A)_Y
2.803654958484218e-08,0.0006944993278173266
2.80385076979767e-08,0.0007078998450503445
2.803999999999844e-08,0.0007237490514774222
2.804205555684435e-08,0.0007258198319926136
2.804352777842139e-08,0.000733828031817498
2.804499999999844e-08,0.0007313272600834829
2.804712354251399e-08,0.00074978404980888
2.804856177125621e-08,0.0007547185644872891
2.804999999999844e-08,0.0007692144768083895
2.805086095960538e-08,0.000767227174427094
2.805198108531937e-08,0.00076808639662656
2.805337849176087e-08,0.0007690478433333842
2.805418924587965e-08,0.000769729510176502
2.805499999999844e-08,0.0007702927555101931
2.805636825060113e-08,0.0007743589583584015
2.805800969206284e-08,0.000777699907623379
2.805900484603064e-08,0.0007790672422276126
2.805999999999844e-08,0.0007801459441440072
2.806199030793403e-08,0.0007856373678007279
2.806354378257477e-08,0.0007872077794878985
2.806499999999844e-08,0.0007874891061691904
2.806703298672146e-08,0.0007794112333847671
2.806851649335995e-08,0.0007766106334270708
2.806999999999843e-08,0.0007753727675307385
2.807179959238722e-08,0.0007810897076970715
2.807311685303989e-08,0.0007840482565565346
2.807405842651916e-08,0.0007855620764909933
2.807499999999843e-08,0.0007868496090132245
2.807615284980403e-08,0.000781336417898436
2.807761857006732e-08,0.0007744868098002742
2.807880928503288e-08,0.0007691572087242622
2.807999999999843e-08,0.0007649426548186873
2.808125928442379e-08,0.0007690180417365524
2.808254802815961e-08,0.0007725913298728742
2.808396628734634e-08,0.0007757201299861405
2.808499999999843e-08,0.0007785271588697431
2.808672775171354e-08,0.000779181641100515
2.808844458835764e-08,0.0007792586405283774
2.808999999999843e-08,0.0007773513417101393
2.809159785440569e-08,0.0007735111687690692
2.809278746964755e-08,0.0007725717580461013
2.809389373482299e-08,0.000773274178376103
2.809499999999843e-08,0.0007743186911009364
2.809612504817669e-08,0.0007776232361603463
2.809727492211139e-08,0.0007797236626645339
2.809846336882847e-08,0.0007817379560258663
2.809923168441345e-08,0.0007830372187001651
2.809999999999843e-08,0.0007845042080397253
2.810107140397208e-08,0.0007819927501787859
2.810225338737803e-08,0.0007792508200022818
2.810362669368823e-08,0.0007762638231061407
2.810431334684333e-08,0.0007754286978329198
2.810499999999843e-08,0.0007749717666794059
2.810637330630862e-08,0.0007811174220837243
2.810749701328801e-08,0.0007851373884380768
2.810874850664322e-08,0.0007884960943772973
2.810937425332082e-08,0.0007896704328285396
2.810999999999843e-08,0.0007909755219757675
2.811102307136001e-08,0.0007909545972879838
2.811247711991944e-08,0.0007916592056630631
2.811360619288361e-08,0.0007917571481023946
2.811430309644102e-08,0.000791566754373748
2.811499999999843e-08,0.0007908917409088136
2.811623222782836e-08,0.0007867134575775207
2.811740843359074e-08,0.0007836460873818455
2.811870421679458e-08,0.0007813881760706642
2.811999999999842e-08,0.0007788287178045541
2.812133054994454e-08,0.0007802277990920136
2.812346041041543e-08,0.0007796233625923269
2.812499999999842e-08,0.0007799277290419385
2.812680127488144e-08,0.0007781666665716887
2.812820534021417e-08,0.0007770822830877305
2.81291026701063e-08,0.0007760429339360077
2.812999999999842e-08,0.0007757644879923436
2.813108981649607e-08,0.000779639359118971
2.813251697868279e-08,0.0007855785892050297
2.81335885285082e-08,0.0007892794793690336
2.813429426425331e-08,0.0007915239361504468
2.813499999999842e-08,0.0007932150030647957
2.813607357000111e-08,0.000792852171244994
2.813734779674509e-08,0.0007919578736762471
2.813890841901991e-08,0.0007907320951065474
2.813999999999842e-08,0.0007888037922957301
2.81415194698222e-08,0.0007829302623649469
2.814304605697785e-08,0.0007792467851572959
2.814402302848813e-08,0.0007788218388540538
2.814499999999842e-08,0.0007789689255585583
2.814612662948349e-08,0.0007811442780774952
2.814707465664581e-08,0.0007820565312594927
2.8148228060592e-08,0.000782984531373228
2.814922792747245e-08,0.0007836528727863312
2.814999999999842e-08,0.0007845186177643836
2.815138943290633e-08,0.0007872110865548105
2.81525117958569e-08,0.0007883573605015626
2.815375589792766e-08,0.0007882755810749102
2.815499999999842e-08,0.0007878125509132184
2.815641527317338e-08,0.0007829191650545742
2.815837075326255e-08,0.0007770713815280772
2.815918537663048e-08,0.0007744452609041476
2.815999999999842e-08,0.000771789877137101
2.816162924673428e-08,0.0007745594944036285
2.816319174035391e-08,0.0007780094489755239
2.816409587017616e-08,0.0007802740050020388
2.816499999999842e-08,0.0007827818094535413
2.816640490311733e-08,0.0007838339203045533
2.816765122983091e-08,0.0007851042752563681
2.816878635317029e-08,0.0007865169625261188
2.816999999999842e-08,0.0007888563093935812
2.817142671230855e-08,0.000786853390781302
2.817275178133205e-08,0.0007860518254190554
2.817387589066523e-08,0.0007854510106785825
2.817499999999841e-08,0.0007853842768200036
2.817662122875894e-08,0.0007896705264028355
2.817831061437868e-08,0.0007920996265808238
2.817915530718855e-08,0.0007921880150479742
2.817999999999841e-08,0.0007919076324061254
2.818168938561815e-08,0.0007865824680364291
2.818334469280828e-08,0.0007836153851748387
2.818417234640335e-08,0.0007827079234987528
2.818499999999841e-08,0.0007822595913165179
2.818665530718854e-08,0.0007863935234857164
2.81878187267633e-08,0.0007882436062747137
2.818906089167629e-08,0.0007896414264309693
2.818999999999841e-08,0.0007908284271834435
2.819165712977233e-08,0.0007838187193911971
2.819294272273815e-08,0.0007789457736495781
2.819397136136828e-08,0.000774576550565842
2.819499999999841e-08,0.0007703920308822073
2.819656817928555e-08,0.0007696781673273588
2.819848023858065e-08,0.0007689916053682418
2.819999999999841e-08,0.0007682867028435403
2.820215005361387e-08,0.0007707191630164133
2.820357502680614e-08,0.0007735316569126866
2.820499999999841e-08,0.000776943657253025
2.820667875474644e-08,0.0007830100137226192
2.82081479721581e-08,0.0007881573969073796
2.820907398607825e-08,0.0007913248924798994
2.820999999999841e-08,0.0007947613619588611
2.82114252318704e-08,0.0007927093478301873
2.821254358629183e-08,0.0007911035935166321
2.821377179314511e-08,0.0007889518335530907
2.821499999999841e-08,0.0007873578227411172
2.821634616832695e-08,0.0007886482674758664
2.82176222574067e-08,0.000788587324177744
2.82188980452805e-08,0.0007866423189227265
2.821999999999841e-08,0.0007841818041574343
2.822168790773032e-08,0.0007858050459600991
2.822345969754914e-08,0.0007909897694622602
2.82249999999984e-08,0.0007963243274394498
2.822661927262476e-08,0.0007908147461578837
2.822799999660681e-08,0.0007857884338941142
2.822912565993017e-08,0.0007825950663571052
2.82299999999984e-08,0.000780266733815556
2.823116128699492e-08,0.0007840884440454251
2.823221487376649e-08,0.0007865082205437733
2.823360743688245e-08,0.000788948720055152
2.823430371844042e-08,0.000789744683353146
2.82349999999984e-08,0.0007910638932308546
2.823639256311436e-08,0.0007847319786314965
2.82374427028224e-08,0.0007803732344649665
2.82386904926653e-08,0.0007743277606567156
2.82399999999984e-08,0.0007689726019488186
2.824130977771293e-08,0.0007735824454815944
2.824258210283178e-08,0.0007791772280533139
2.824386478193258e-08,0.0007839955473406346
2.82449999999984e-08,0.0007877112773984757
2.824644874210628e-08,0.000792031985803395
2.824747143885515e-08,0.0007957870879659115
2.824871158126158e-08,0.0008002649147036316
2.82499999999984e-08,0.0008049407860707689
2.825112270794804e-08,0.0007986707000148807
2.825259304065131e-08,0.0007894190110709701
2.825386360524321e-08,0.000781408119585352
2.82549999999984e-08,0.000774346402556237
2.825630083778408e-08,0.0007743671035809804
2.825756318784578e-08,0.0007745547233609148
2.825878159392209e-08,0.0007753970602272231
2.82599999999984e-08,0.0007772644315452862
2.82617130973653e-08,0.0007816390631112087
2.826321285351117e-08,0.0007852571486610775
2.826410642675478e-08,0.0007871288542804829
2.82649999999984e-08,0.0007881633437801377
2.826608043865769e-08,0.0007906325722695983
2.82671347803877e-08,0.0007927460151403963
2.82685494450156e-08,0.000795821146238755
2.8269274722507e-08,0.0007967958900936094
2.82699999999984e-08,0.00079770894299587
2.827140552082021e-08,0.0007916897305873319
2.827274162002598e-08,0.0007865483361968366
2.827387081001219e-08,0.0007824437388348933
2.82749999999984e-08,0.0007792265426837088
2.827634080106151e-08,0.0007761304035540468
2.827777403654748e-08,0.0007726839595179119
2.827888701827294e-08,0.0007700330200342102
2.827999999999839e-08,0.0007687465639079488
2.828127364663105e-08,0.0007707947880346315
2.828253482094533e-08,0.000773046242481255
2.828376741047186e-08,0.0007741135196776966
2.828499999999839e-08,0.0007750607240733171
2.828612052039958e-08,0.0007775307421477307
2.828741348970264e-08,0.000781568467894859
2.828888087719014e-08,0.0007857331939213697
2.828999999999839e-08,0.0007885617036677084
2.829174453677714e-08,0.0007845153343501356
2.829346937232163e-08,0.0007797569368419221
2.829499999999839e-08,0.0007749319606823093
2.829684366808866e-08,0.0007734997945745767
2.829854169589312e-08,0.0007729396182344162
2.829999999999839e-08,0.0007746397556283252
2.830075254979638e-08,0.0007751143119972036
2.830217385517481e-08,0.0007767097686170645
2.83035869275866e-08,0.0007775942061752413
2.830499999999839e-08,0.0007779132581687857
2.830621577114516e-08,0.0007768919822544081
2.830742871380713e-08,0.0007779163535908034
2.830871435690276e-08,0.0007800900632166643
2.830935717845058e-08,0.0007814524645337745
2.830999999999839e-08,0.0007825906873196176
2.831128564309402e-08,0.0007860105082882016
2.831243637016144e-08,0.0007863556083991911
2.831384080020582e-08,0.0007850662113737536
2.831499999999839e-08,0.0007825170880540067
2.831628977026236e-08,0.0007803462272895755
2.831776740011099e-08,0.0007786160179185037
2.831888370005469e-08,0.0007786185870716387
2.831999999999839e-08,0.0007797832766675257
2.832160535764307e-08,0.0007815771812651282
2.832291313073874e-08,0.0007838292716868898
2.832393896160841e-08,0.0007859691920246758
2.832499999999839e-08,0.000788504628657245
2.832606407584386e-08,0.0007919928304987419
2.832749488857522e-08,0.0007943422309414656
2.832868820643677e-08,0.0007942846061102351
2.832934410321758e-08,0.0007931752530439783
2.832999999999838e-08,0.0007916522405349534
2.833123295210793e-08,0.0007857555655309085
2.833244747632038e-08,0.0007814543269043239
2.833372373815938e-08,0.0007778517219738023
2.833499999999838e-08,0.0007743782087255638
2.833637448144613e-08,0.0007729345288177971
2.833849859625697e-08,0.0007730003181142583
2.833999999999838e-08,0.0007760026735766637
2.83417460485254e-08,0.0007830710238212694
2.834318963488713e-08,0.0007871274677925437
2.834409481744275e-08,0.0007888322622231717
2.834499999999838e-08,0.0007904773331349159
2.834613976191948e-08,0.0007910655441191929
2.834747304810598e-08,0.0007925506949379426
2.834856204348103e-08,0.0007935276889728523
2.834928102173971e-08,0.0007938761195545128
2.834999999999838e-08,0.0007940876952982493
2.83510845174292e-08,0.0007874999333565835
2.835245866606892e-08,0.0007790016964263494
2.83538957161944e-08,0.0007696525287342127
2.835499999999838e-08,0.0007617181497463774
2.835664013857145e-08,0.0007692968726860736
2.835809620513263e-08,0.0007769450881403355
2.835999999999838e-08,0.0007882757004556446
2.836136645616704e-08,0.0007831687606625467
2.836295386547352e-08,0.0007773702421577074
2.836397693273595e-08,0.0007741236501962664
2.836499999999838e-08,0.0007719075031591711
2.836636551382844e-08,0.0007822502719672386
2.836750829440952e-08,0.000789421513100819
2.836866951689631e-08,0.0007949825662400215
2.836999999999838e-08,0.0007996192287722421
2.837122102509066e-08,0.000792688334628977
2.837270277509746e-08,0.0007863817256965498
2.837385138754792e-08,0.0007822615205078636
2.837499999999838e-08,0.0007779664388823408
2.837638001342433e-08,0.0007749955648563168
2.837772019104964e-08,0.000773119536449398
2.837886009552401e-08,0.0007727189698206694
2.837999999999838e-08,0.0007726678854065071
2.838123980175272e-08,0.0007784894201756003
2.838228023297098e-08,0.000782717339244756
2.838334913251924e-08,0.0007871094898667585
2.838417456625881e-08,0.0007907385145190828
2.838499999999837e-08,0.0007945859431415644
2.838619967397379e-08,0.0007959498362630751
2.838732123770631e-08,0.0007964828415049406
2.838866061885234e-08,0.0007961466114192696
2.838999999999837e-08,0.0007956129827583576
2.83915027187802e-08,0.0007953015246940217
2.839332191732394e-08,0.0007917742401174731
2.839416095866116e-08,0.0007889352596787535
2.839499999999837e-08,0.0007856364221119159
2.839654385741376e-08,0.000779831762776558
2.839858754773764e-08,0.000777778317218935
2.839999999999837e-08,0.0007785909703870442
2.840153573776018e-08,0.0007802979218290377
2.840266695606322e-08,0.0007813207508582196
2.840378834333858e-08,0.000782803970539812
2.840499999999837e-08,0.0007844604372875289
2.840643065935558e-08,0.0007846386166042389
2.840760770625642e-08,0.0007835279811916228
2.84088038531274e-08,0.0007818890244430153
2.840999999999837e-08,0.000780132474011863
2.841141809757536e-08,0.0007801772344749073
2.841312302510042e-08,0.0007794741158574561
2.841406151254939e-08,0.0007787316805329134
2.841499999999837e-08,0.0007775442202570685
2.841657564098151e-08,0.0007775262471291225
2.841852982016563e-08,0.000779923342168953
2.841999999999837e-08,0.0007825846900363434
2.842161128840905e-08,0.0007813899874744689
2.842304951689065e-08,0.0007808741706895848
2.842418268861694e-08,0.0007811488860304146
2.842499999999837e-08,0.0007819185461015021
2.842624537849889e-08,0.000785157106332899
2.842731434491504e-08,0.0007875018353248565
2.84286571724567e-08,0.0007895216402024124
2.842932858622753e-08,0.0007906003184513927
2.842999999999837e-08,0.0007916573518761873
2.843134282754003e-08,0.0007918408929711235
2.843243455132385e-08,0.0007908826093906487
2.843368987725468e-08,0.0007886307480937278
2.843499999999837e-08,0.0007854243261279864
2.843636822979198e-08,0.0007801516151823701
2.843767127256335e-08,0.0007756114085858299
2.843899575960332e-08,0.000771064873629301
2.843999999999836e-08,0.0007666658837781433
2.844097763942347e-08,0.0007703748032059027
2.844199765177359e-08,0.000774735943593589
2.844306939524881e-08,0.0007806054114413187
2.844403469762359e-08,0.000786181871843648
2.844499999999836e-08,0.0007920454941963131
2.844613434972867e-08,0.0007916238556170858
2.844746797281813e-08,0.0007907122321080453
2.844878644018339e-08,0.0007893985813941318
2.844999999999836e-08,0.0007888171496827738
2.845176234192829e-08,0.0007889166840840895
2.84530821286098e-08,0.0007887258757089208
2.845499999999836e-08,0.0007881713661729434
2.845671173651143e-08,0.0007879634263031968
2.845835586825489e-08,0.0007874084330315246
2.845917793412663e-08,0.0007871892302960745
2.845999999999836e-08,0.0007860404246371223
2.846109152546359e-08,0.0007870258452804075
2.846209533004588e-08,0.0007879881047561143
2.846348603226384e-08,0.0007906344855707868
2.84642430161311e-08,0.0007915476984245891
2.846499999999836e-08,0.0007926269529287015
2.846629092902355e-08,0.0007862980660638024
2.846771217817704e-08,0.0007798825274643508
2.84690736064181e-08,0.0007741517906921765
2.846999999999836e-08,0.0007711076365259101
2.847144174115321e-08,0.0007776670556059765
2.847280070911289e-08,0.0007827484565851479
2.847390035455562e-08,0.0007859589224194054
2.847499999999836e-08,0.0007899521726256412
2.847623218384076e-08,0.0007858401891610994
2.847749211579188e-08,0.0007833335522178918
2.84789177708217e-08,0.0007806548940620878
2.847999999999836e-08,0.000779215005088589
2.848116484235787e-08,0.0007813107254172023
2.84823610433318e-08,0.0007835018315341868
2.84837934768204e-08,0.0007849742352144572
2.848499999999836e-08,0.0007856350136286865
2.848660666547467e-08,0.0007823882462863327
2.848854903124807e-08,0.0007800483143854285
2.848999999999835e-08,0.0007788791249092085
2.84920761600819e-08,0.0007797167932969834
2.849377806765963e-08,0.0007783666341301971
2.849499999999835e-08,0.0007776179481680766
2.849703843726029e-08,0.0007860887734086278
2.849867688742716e-08,0.0007926882502656586
2.849999999999835e-08,0.0007969907195051473
2.850068643157827e-08,0.0007953016759583344
2.850173159163692e-08,0.0007930819918071964
2.85030158115062e-08,0.0007912990290503382
2.850400790575228e-08,0.0007904290510994541
2.850499999999835e-08,0.0007895981785602706
2.850642722387314e-08,0.0007834540909693061
2.850835686377977e-08,0.0007763985719634265
2.850999999999835e-08,0.0007715478282629591
2.851213814618742e-08,0.0007839643658169868
2.851377715453628e-08,0.0007910051632463999
2.851499999999835e-08,0.0007958725087580439
2.851693620639447e-08,0.00079439916722783
2.851876486813337e-08,0.0007934684865724823
2.851999999999835e-08,0.0007925199293982799
2.85215134713064e-08,0.0007904179322443345
2.852275877746029e-08,0.0007888002059658538
2.852387938872932e-08,0.0007872297168792126
2.852499999999835e-08,0.0007852717392205595
2.852501250002083e-08,0.00078519290351049
2.85250375000658e-08,0.000785120481818607
2.852508750015574e-08,0.0007849862819102466
2.852518750033562e-08,0.0007848037447637296
2.852538629645203e-08,0.000784604040227746
2.852565777301675e-08,0.000784459887609671
2.852608917478268e-08,0.0007844925764461793
2.852672993694012e-08,0.000784631347476898
2.852702776776416e-08,0.0007848234933422399
2.85272344560433e-08,0.0007848537178122188
2.852737431156458e-08,0.0007850121202990674
2.852747614495791e-08,0.0007849786230981733
2.852755469673908e-08,0.0007853035028533781
2.852761812975183e-08,0.0007855383012122978
2.852765972929375e-08,0.000785647096388736
2.852770189091096e-08,0.0007854361834780397
2.852776026675703e-08,0.0007852324043710829
2.852783402831044e-08,0.000784594609826929
2.852792546708177e-08,0.0007838548910289759
2.852804044046081e-08,0.0007825526688421021
2.852819630647494e-08,0.0007809172380067756
2.852839170997328e-08,0.0007785276251252582
2.852864571519258e-08,0.0007757682556681911
2.852898264888977e-08,0.0007720527826981299
2.852940349589868e-08,0.000768125302407865
2.852970174794851e-08,0.000765401852768628
2.852999999999835e-08,0.0007631275495442631
2.853001250002083e-08,0.0007630023370323339
2.85300375000658e-08,0.0007628741343371813
2.853008750015574e-08,0.0007626041798380542
2.853018750033562e-08,0.0007620273092044313
2.853038750069539e-08,0.0007607467571266718
2.853066288625517e-08,0.0007589336910850137
2.8531083139798e-08,0.0007562999629698109
2.853171061254549e-08,0.0007531607010784792
2.853261570828652e-08,0.0007509434814909292
2.853397292088041e-08,0.0007533320509233703
2.853499999999835e-08,0.0007592799236870963
2.853636479322447e-08,0.0007706603534319411
2.853768482229222e-08,0.0007822958041179265
2.853884241114528e-08,0.0007923981747058302
2.853942120557181e-08,0.000797461631646376
2.853999999999835e-08,0.0008025870229499367
2.854115758885141e-08,0.0008118179327618325
2.854234934747973e-08,0.0008220868204095412
2.854353203645867e-08,0.0008318235578451752
2.854426601822851e-08,0.0008373174294704104
2.854499999999834e-08,0.0008424326213756434
2.854623664514038e-08,0.0008482850646326966
2.854777599146236e-08,0.0008558763707137915
2.854888799573035e-08,0.0008611090045107057
2.854999999999834e-08,0.0008655492746364032
2.855168206999285e-08,0.0008776802923345277
2.855325270845337e-08,0.000888874309954114
2.855499999999834e-08,0.0009002243403981114
2.855659711680884e-08,0.0008994146263755325
2.855860707231701e-08,0.0009007289637172544
2.855999999999834e-08,0.0009030308286449521
2.856131038073876e-08,0.0009118454648316442
2.856273861228096e-08,0.0009183124638110591
2.8564058546775e-08,0.0009208206895540468
2.856499999999834e-08,0.0009208082882507041
2.856688290644502e-08,0.0009258681225219759
2.856822939795758e-08,0.0009296735861913834
2.856999999999834e-08,0.0009340700988129131
2.857141825351687e-08,0.0009209734181511086
2.857311026658988e-08,0.0009078529403203639
2.857499999999834e-08,0.0008985595710069893
2.857687784222652e-08,0.0009073315184221099
2.857843892111243e-08,0.000914030882785309
2.857999999999834e-08,0.0009193062376925626
2.858118275125699e-08,0.0009234051307031432
2.858276065502444e-08,0.0009277788125105508
2.858393798776949e-08,0.0009296379046941994
2.858499999999834e-08,0.0009294684266854163
2.858611072264226e-08,0.0009265753385149338
2.8587219471901e-08,0.0009242033684877977
2.858875662021351e-08,0.0009221052615301581
2.858937831010592e-08,0.0009212886111967019
2.858999999999834e-08,0.0009203213724002183
2.859124337978316e-08,0.0009151084560867235
2.859243186497673e-08,0.0009104040550283509
2.859374031296964e-08,0.0009070311684128696
2.859499999999833e-08,0.0009055842516435585
2.859627864661421e-08,0.0009111970963646913
2.859789964434289e-08,0.000917157923814184
2.859906990361682e-08,0.0009208476831146176
2.859999999999833e-08,0.0009242770576530007
2.860146150270461e-08,0.0009188806381937847
2.86025229070619e-08,0.0009150492516898142
2.860367605387429e-08,0.0009100340162468083
2.860499999999833e-08,0.0009040687403528008
2.860612322628188e-08,0.0009033223766222679
2.860752698718901e-08,0.0009038654000562392
2.860882572588225e-08,0.0009042826114409614
2.860999999999833e-08,0.0009039719499305161
2.861129472134307e-08,0.0009096202804872817
2.861257888200283e-08,0.0009155547444694035
2.861378944100058e-08,0.0009217000023931153
2.861499999999833e-08,0.0009278196464312573
2.861628786918583e-08,0.000930472238350865
2.861769122148822e-08,0.0009328466946201723
2.861872249977596e-08,0.000934572109239841
2.861936124988714e-08,0.0009360392942974437
2.861999999999833e-08,0.0009373068367363162
2.862098206237515e-08,0.0009333538728331829
2.862200662418134e-08,0.000928661342384232
2.862350331208983e-08,0.000921741313930434
2.862425165604408e-08,0.000918310714717401
2.862499999999833e-08,0.0009156432786927779
2.862649668790683e-08,0.0009176910715564006
2.862759907580242e-08,0.0009188562555498521
2.862887185047304e-08,0.0009185074414204634
2.862999999999833e-08,0.0009177899921977446
2.863131866338791e-08,0.0009180391108765829
2.863257057029586e-08,0.0009197534461658861
2.86338505739076e-08,0.0009217174014758689
2.863499999999833e-08,0.0009231828945272672
2.863596367705884e-08,0.0009192784530216288
2.863702353088332e-08,0.0009152793881037711
2.8638068888433e-08,0.0009115747671928978
2.863903444421566e-08,0.0009086154738047192
2.863999999999833e-08,0.0009050421846838507
2.864115838734208e-08,0.0009025453128683617
2.864315260575905e-08,0.0008984591486449712
2.864407630287869e-08,0.0008974503473783329
2.864499999999833e-08,0.0008967758014064697
2.864684499625214e-08,0.0009068561147831441
2.86481390627942e-08,0.0009112881981259537
2.864999999999832e-08,0.0009157891749513383
2.865176880418218e-08,0.0009077980744451319
2.865338440209025e-08,0.0009035691246129414
2.865419220104429e-08,0.0009018805394144262
2.865499999999832e-08,0.0009001665530011492
2.865616462781821e-08,0.0009005131105261884
2.865716328661289e-08,0.0009013445475859654
2.865848642513185e-08,0.0009033425163252244
2.865924321256508e-08,0.0009046729754480318
2.865999999999832e-08,0.0009057174325160051
2.866123112908695e-08,0.000909849105443763
2.866299943378514e-08,0.0009152294628041926
2.866399971689173e-08,0.0009182978351971747
2.866499999999832e-08,0.00092136963648506
2.866657140907663e-08,0.0009211336408844577
2.86679437149939e-08,0.0009184006949151122
2.866999999999832e-08,0.0009136045996149013
2.867188203901503e-08,0.0009079148948775585
2.867373109306117e-08,0.0009053868048957362
2.867499999999832e-08,0.0009037520854440787
2.867604960721988e-08,0.0009072962590458439
2.867713014285023e-08,0.0009104069191305207
2.867836076372603e-08,0.0009131255391036592
2.867918038186217e-08,0.0009147087691329884
2.867999999999832e-08,0.0009153263346992884
2.868122134053682e-08,0.0009094349488886072
2.868275784466733e-08,0.0009038834926652275
2.868404026284403e-08,0.0009015830590121451
2.868499999999832e-08,0.0009006306450011613
2.868642244746942e-08,0.0009002373758022139
2.868768970209325e-08,0.0008991676353804134
2.868884485104578e-08,0.0008987101137686972
2.868999999999832e-08,0.0008994477869023873
2.869123390836407e-08,0.000913411142341853
2.869250576528916e-08,0.0009254018014143274
2.869385637066545e-08,0.000935420630819658
2.869499999999832e-08,0.0009416948688051024
2.869611374493647e-08,0.0009376227444363918
2.869727762846982e-08,0.0009343652653872585
2.869869900898937e-08,0.0009313198089337333
2.869934950449384e-08,0.0009296089939660121
2.869999999999831e-08,0.0009279439562188503
2.870130099100726e-08,0.0009239835687635221
2.870254999682839e-08,0.0009207055057634606
2.870377499841335e-08,0.000917697960246008
2.870499999999831e-08,0.000914873886152758
2.87063650101886e-08,0.000911937399444453
2.870819272709646e-08,0.0009082204971637741
2.870909636354739e-08,0.0009071253131475139
2.870999999999831e-08,0.0009070707122315466
2.871143599155182e-08,0.0009151992253635241
2.87127336289252e-08,0.0009226858568102472
2.871386681446176e-08,0.0009288936442640137
2.871499999999831e-08,0.0009352057703447877
2.871614896430771e-08,0.0009340293910950438
2.871753728084409e-08,0.0009318834946808975
2.87187686404212e-08,0.0009290396263586667
2.871999999999831e-08,0.0009253147508196304
2.872196846773816e-08,0.0009239535969002679
2.872348423386823e-08,0.0009233079157328879
2.872499999999831e-08,0.0009221667117622146
2.872679334566084e-08,0.0009210833741058449
2.872839667282958e-08,0.0009204781467650599
2.872999999999831e-08,0.0009220546115079453
2.873193571463788e-08,0.000921337252079212
2.873369281281545e-08,0.0009204192691734652
2.873499999999831e-08,0.0009190697689419828
2.873630417718839e-08,0.0009169900849448839
2.873758420136467e-08,0.0009155009538728762
2.873879210068149e-08,0.0009141146312685536
2.873999999999831e-08,0.0009119327026935664
2.874152113983497e-08,0.0009114005387089895
2.874299605556743e-08,0.000910711332439855
2.874399802778287e-08,0.0009106276196519346
2.874499999999831e-08,0.0009106233185303663
2.874623169237267e-08,0.0009065605597167615
2.874778681469127e-08,0.0009014399834628255
2.874889340734479e-08,0.0008987999523706238
2.874999999999831e-08,0.0008972108650645901
2.875071672907367e-08,0.0009012264579026635
2.875189015250909e-08,0.0009078203558237812
2.875309884236247e-08,0.0009132889046226649
2.875417442432617e-08,0.000917399632222116
2.87549999999983e-08,0.0009201590318551021
2.875612608030232e-08,0.0009197383325874036
2.875763053833907e-08,0.0009193609337818124
2.875883001304351e-08,0.000918739845539111
2.87599999999983e-08,0.0009170641173980292
2.876192163257869e-08,0.0009097203601646751
2.876326876596328e-08,0.0009065598341823685
2.87649999999983e-08,0.0009034945047171642
2.876639655878908e-08,0.0009084840708495027
2.876803269185463e-08,0.0009120855615071359
2.876901634592647e-08,0.0009143780489952189
2.87699999999983e-08,0.000917440657821832
2.87715160818165e-08,0.0009129127218602852
2.877303863869625e-08,0.0009098152384689447
2.877401931934728e-08,0.0009080369809852124
2.87749999999983e-08,0.0009069928476407342
2.877615319523563e-08,0.0009125862985844158
2.877772388463986e-08,0.0009187753734311386
2.877885584577851e-08,0.0009214244672484054
2.87799999999983e-08,0.0009227128540794886
2.878157673064932e-08,0.0009186297020889163
2.878287899617751e-08,0.000916342087973975
2.878393949808791e-08,0.0009146286089111834
2.87849999999983e-08,0.0009125427139869639
2.878639032495559e-08,0.0009107933800147983
2.878794571203526e-08,0.0009105041438205001
2.878897285601678e-08,0.000911881415200432
2.87899999999983e-08,0.0009143178095909216
2.87912169258413e-08,0.0009168744510775336
2.879221277985805e-08,0.0009177764003607492
2.879339518139952e-08,0.0009178971920822286
2.879419759069891e-08,0.0009181257796101452
2.87949999999983e-08,0.0009183493650940606
2.879643849274916e-08,0.0009177462557427582
2.879750654738618e-08,0.0009179083305615957
2.87989191850435e-08,0.0009182233879088961
2.87999999999983e-08,0.0009183260258222
2.880133375024039e-08,0.0009242244922353605
2.88032371858994e-08,0.0009290788553154468
2.880411859294885e-08,0.0009302107423771883
2.880499999999829e-08,0.0009304104987158338
2.880674037308906e-08,0.0009251546573055556
2.880837018654368e-08,0.0009235925019653816
2.880999999999829e-08,0.000924942352393484
2.881183180498959e-08,0.0009227762415410165
2.881341590249394e-08,0.0009198817678918326
2.881420795124612e-08,0.0009180255227458165
2.881499999999829e-08,0.000916346616355551
2.88165577177773e-08,0.0009145691434644656
2.881770316560739e-08,0.0009136830687756
2.881905355269326e-08,0.0009125108818878345
2.881999999999829e-08,0.0009117836080995293
2.882135817429507e-08,0.0009155199081583836
2.882296432575911e-08,0.0009199709870985062
2.88239821628787e-08,0.0009224200687614256
2.882499999999829e-08,0.0009240980029986343
2.882687866560174e-08,0.0009198837906551375
2.882842878737422e-08,0.0009173243501258551
2.882999999999829e-08,0.0009157549207393549
2.883159637445813e-08,0.0009204941038189803
2.883275337975059e-08,0.0009226336086905172
2.883394186888418e-08,0.0009242344737709161
2.883499999999829e-08,0.0009260917230694129
2.883604930789453e-08,0.0009237188357596156
2.883712295733617e-08,0.0009218167270881577
2.883833961739271e-08,0.0009189286679875683
2.88391698086955e-08,0.0009171205163229267
2.883999999999829e-08,0.0009153058720471801
2.884126981132259e-08,0.000917673770320775
2.884259079819293e-08,0.0009197084518284965
2.884376092558911e-08,0.0009210257056092739
